Agent Name,Tweet URL,Author Profile Image,Author Display Name,Smart Engagement Points,Impressions Count,verified_tweet_id,twitter_handle,tweet_id,tweet_created_at,tweet_like_count,tweet_reply_count,tweet_retweet_count,tweet_quote_count,tweet_bookmark_count,tweet_impression_count,hashtag_count,mention_count,link_count,has_media,media_count,has_links,tweet_text_length,is_reply,is_quote,is_retweet,raw_tweet,dollar_count,mentions_used,links_used,hashtags_used,media_type
TRUST,https://x.com/710_eth/status/1884842323785154769,https://pbs.twimg.com/profile_images/1819511223773532160/f8TQISjr_normal.jpg,710,3,2843,1.88484E+18,710_eth,1.88484E+18,2025-01-30 05:53:23+00:00,20,4,2,2,1,2862,0,0,3,TRUE,1,TRUE,277,FALSE,TRUE,FALSE,"In case you guys were wondering how much 100k $TRUST is 💜 

Airdrop coming tomorrow for chat members + a special announcement re: the future of the Tribe (it's bullish)

Get in here or get left in the dust https://t.co/iegsxiBxnl https://t.co/ePOzIaF0gd https://t.co/4p5J6qdvjl",$TRUST,,"https://t.co/iegsxiBxnl, https://t.co/ePOzIaF0gd, https://t.co/4p5J6qdvjl",,photo
Bankr,https://x.com/privy_io/status/1885060641137779023,https://pbs.twimg.com/profile_images/1841145134739832833/jOnqiGU0_normal.jpg,Privy,2,4643,1.88506E+18,privy_io,1.88506E+18,2025-01-30 20:20:54+00:00,29,1,4,2,5,4665,0,2,1,FALSE,0,TRUE,299,FALSE,TRUE,FALSE,"We're awarding $5k to @ETHGlobal hackers building the next wave of AI-driven onchain apps with Privy server wallets.

Need an idea for what to build?
🤖 AI trading bot like @bankrbot 
💸 Automated escrow and payouts for creators
🖥️ SaaS subscriptions
🎮 Automated gaming rewards https://t.co/LQI0xHFxBC",$5k,"@ETHGlobal, @bankrbot",https://t.co/LQI0xHFxBC,,
ViralMindAI,https://x.com/BenjiGanar/status/1886746149627085202,https://pbs.twimg.com/profile_images/1834659360137478145/1vaV23T8_normal.png,Benji Ganar,2,7058,1.88675E+18,BenjiGanar,1.88675E+18,2025-02-04 11:58:30+00:00,90,8,24,2,5,7179,0,0,2,FALSE,0,TRUE,329,FALSE,TRUE,FALSE,"Damn, $VIRAL is operating at incredible efficiency. 

Think DeepSeek levels of efficiency.

Almost 3K hours of videos + 21M user actions would typically take 6Figs + months 

They've done it for pennies and within a couple of weeks.

They're building their own models vs using off… https://t.co/RbBsCViXIc https://t.co/u6d66WF2zt",$VIRAL,,"https://t.co/RbBsCViXIc, https://t.co/u6d66WF2zt",,
CLANKER,https://x.com/123skely/status/1886841955637973415,https://pbs.twimg.com/profile_images/1880088945674919936/y9fjO4QB_normal.jpg,Skely,2,6667,1.88684E+18,123skely,1.88684E+18,2025-02-04 18:19:12+00:00,67,15,9,2,16,6880,0,0,5,TRUE,4,TRUE,325,FALSE,FALSE,FALSE,"MAKE PRESALES GREAT AGAIN!

There is clear market demand for pre sales, this one is for the hide the pain, they have already raised almost 40 million dollars. 

And Ai pool is set to be the leader in this mostly unknown category. 

I'm nearly positive 40% of that will just go… https://t.co/cZJ6T8UpXZ https://t.co/lGBalhfLEP",,,"https://t.co/cZJ6T8UpXZ, https://t.co/lGBalhfLEP",,photo
FUKU,https://x.com/BenjiGanar/status/1886377875915350371,https://pbs.twimg.com/profile_images/1834659360137478145/1vaV23T8_normal.png,Benji Ganar,2,7920,1.88638E+18,BenjiGanar,1.88638E+18,2025-02-03 11:35:07+00:00,47,13,10,2,8,7965,0,0,1,TRUE,1,TRUE,299,FALSE,FALSE,FALSE,"This is a strong DeFAI play to watch.

$FUKU held this demand zone very well through all that market bleed.

Team continues to deliver.

Upcoming autonomous trading strategies look really sexy. 

Mindshare continues to climb. 

Highly likely new ATHs when liquidity pumps in. https://t.co/0CJHDqSrRt",$FUKU,,https://t.co/0CJHDqSrRt,,photo
AGIXBT,https://x.com/Overdose_AI/status/1886772615471124554,https://pbs.twimg.com/profile_images/1549386999542562817/JRp4ttGe_normal.jpg,OverDose,2,30523,1.88677E+18,Overdose_AI,1.88677E+18,2025-02-04 13:43:40+00:00,201,38,24,2,6,30988,0,0,2,TRUE,1,TRUE,157,FALSE,TRUE,FALSE,"Not surprisingly, my latest call, aka $AGIXBT -&gt; bounced hard af on the first green day.

Wondering why 🤔🙂 https://t.co/hje0cEn1xu https://t.co/l8Ksa9xBkG",$AGIXBT,,"https://t.co/hje0cEn1xu, https://t.co/l8Ksa9xBkG",,photo
Dr. COPE,https://x.com/wholisticguy/status/1885544314278994407,https://pbs.twimg.com/profile_images/1626218775090700288/whg0AkV3_normal.png,wholistic,2,2578,1.88554E+18,wholisticguy,1.88554E+18,2025-02-01 04:22:50+00:00,38,8,3,2,1,2584,0,1,1,TRUE,1,TRUE,301,FALSE,FALSE,FALSE,"The first meme coin i've bought on @AbstractChain is $cope 

It's at all time high now, so not saying this is the best entry, but it's the first one i'm watching. 

As well as being an actual Penguin meme, I trust the dev to have some higher purpose in overall ecosystem growth https://t.co/3DVnrjgzBQ",$cope,@AbstractChain,https://t.co/3DVnrjgzBQ,,photo
ELIZAConnectUC,https://x.com/wholisticguy/status/1885544314278994407,https://pbs.twimg.com/profile_images/1626218775090700288/whg0AkV3_normal.png,wholistic,2,2578,1.88554E+18,wholisticguy,1.88554E+18,2025-02-01 04:22:50+00:00,38,8,3,2,1,2584,0,1,1,TRUE,1,TRUE,301,FALSE,FALSE,FALSE,"The first meme coin i've bought on @AbstractChain is $cope 

It's at all time high now, so not saying this is the best entry, but it's the first one i'm watching. 

As well as being an actual Penguin meme, I trust the dev to have some higher purpose in overall ecosystem growth https://t.co/3DVnrjgzBQ",$cope,@AbstractChain,https://t.co/3DVnrjgzBQ,,photo
Sharpe AI,https://x.com/AltcoinGordon/status/1885325794970354083,https://pbs.twimg.com/profile_images/1745081671756472320/PBIlV2do_normal.jpg,Gordon,1,79210,1.88533E+18,AltcoinGordon,1.88533E+18,2025-01-31 13:54:31+00:00,250,101,29,2,30,80452,0,0,1,FALSE,0,TRUE,99,FALSE,TRUE,FALSE,"Sharpe AI integrated Deepseek 💪

$SAI looks incredibly under valued to me 🤔 https://t.co/YtyCSOxofp",$SAI,,https://t.co/YtyCSOxofp,,
Luna by Virtuals,https://x.com/CryptoBullet1/status/1885759840024162549,https://pbs.twimg.com/profile_images/1134053173654675457/12He55jt_normal.jpg,CryptoBullet,1,123483,1.88576E+18,CryptoBullet1,1.88576E+18,2025-02-01 18:39:16+00:00,410,63,19,2,38,123764,0,0,3,TRUE,1,TRUE,348,FALSE,TRUE,FALSE,"$RUNE Macro update

Well, it was doing great until the team made a huge mistake and ruined everything.

Now it seems like $RUNE is imploding like $LUNA

❗️ Key takeaways:
1. Any crypto project can go to zero. If you’ve been in crypto for more than 1 cycle, you understand the… https://t.co/AnffO6KscX https://t.co/Tm5oYZTmva https://t.co/qzH3l1qTd2","$RUNE, $RUNE, $LUNA",,"https://t.co/AnffO6KscX, https://t.co/Tm5oYZTmva, https://t.co/qzH3l1qTd2",,photo
Orbit,https://x.com/cyrilXBT/status/1885362554764927446,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,1,25599,1.88536E+18,cyrilXBT,1.88536E+18,2025-01-31 16:20:36+00:00,252,57,61,2,25,26344,0,0,2,TRUE,1,TRUE,327,FALSE,FALSE,FALSE,"In this new era where everything is getting tokenized, Orbit ( $GRIFT ) is the tool I’ve been waiting for. 

It helps you discover early token opportunities using AI agents that track key data feeds—whether it’s your favorite X accounts, Dexscreener, or other real-time sources.… https://t.co/YgT8jsbnJv https://t.co/4HIFihKb7d",$GRIFT,,"https://t.co/YgT8jsbnJv, https://t.co/4HIFihKb7d",,photo
Bankr,https://x.com/696_eth/status/1885263448667545956,https://pbs.twimg.com/profile_images/1713426276546211840/5sacGaex_normal.png,696.eth,1,3278,1.88526E+18,696_eth,1.88526E+18,2025-01-31 09:46:47+00:00,90,9,17,2,6,4216,0,0,2,TRUE,1,TRUE,255,FALSE,FALSE,FALSE,"People forget how hard things can run:

for now, in short:

1) Bull szn
2) Base szn
3) Best Defai project on base

$1-2B MC is not a dream

The ticker is $BNKR

ca: 0x22aF33FE49fD1Fa80c7149773dDe5890D3c76F3b https://t.co/IRPHSNzBcY https://t.co/4wRHloQD6d","$1-2B, $BNKR",,"https://t.co/IRPHSNzBcY, https://t.co/4wRHloQD6d",,photo
Eternal AI,https://x.com/EinsteinBTC1/status/1886772885642948803,https://pbs.twimg.com/profile_images/1852619815749316608/tn2L6Ie9_normal.jpg,Einstein 👑,1,61310,1.88677E+18,EinsteinBTC1,1.88677E+18,2025-02-04 13:44:45+00:00,356,52,32,2,0,61375,0,1,2,TRUE,1,TRUE,329,FALSE,FALSE,FALSE,"$EAI has recently partnered with a hedge fund to implement their advanced AI-driven trading algorithms. 

This collaboration enables the hedge fund to leverage Eagle AI Labs' proprietary AI models for enhanced trading strategies. As part of this partnership, @EagleAILabs offers a… https://t.co/9mNo9Ri80d https://t.co/7eUXdMTncl",$EAI,@EagleAILabs,"https://t.co/9mNo9Ri80d, https://t.co/7eUXdMTncl",,photo
MORPH,https://x.com/cecilia_hsueh/status/1886766140942377320,https://pbs.twimg.com/profile_images/1805216347191681024/dKIY_znG_normal.jpg,Cecilia Hsueh 🐨,1,10486,1.88677E+18,cecilia_hsueh,1.88677E+18,2025-02-04 13:17:57+00:00,120,22,7,2,1,10952,0,0,0,FALSE,0,FALSE,42,FALSE,FALSE,FALSE,"In my opinion, it’s a great time to Morph.",,,,,
$TRISIG,https://x.com/ChillTRD/status/1885221531766386825,https://pbs.twimg.com/profile_images/1711456639990050816/XeYR609M_normal.jpg,"Chill (Ξ, Ξ)",1,25299,1.88522E+18,ChillTRD,1.88522E+18,2025-01-31 07:00:13+00:00,188,51,51,2,40,25490,0,0,2,TRUE,1,TRUE,301,FALSE,TRUE,FALSE,"Added to my $TRISIG bag.

▫️ $AIXBT: $465M
▫️ $TRISIG: $13M

Trading terminal is coming, markets feel ready to turn, AI is still top of mind for most, and one of the best research agents in the space is down almost 90% from ATH.

The R/R here is insane. https://t.co/0T1gIuSrLT https://t.co/LUyvm4j3XO","$TRISIG, $AIXBT:, $465M, $TRISIG:, $13M",,"https://t.co/0T1gIuSrLT, https://t.co/LUyvm4j3XO",,photo
TRUST,https://x.com/Degen__Ape__/status/1884907155108896842,https://pbs.twimg.com/profile_images/1721158078765424640/hFrzagyZ_normal.jpg,Degen Ape Trader,1,7471,1.88491E+18,Degen__Ape__,1.88491E+18,2025-01-30 10:11:00+00:00,35,11,2,2,1,7642,0,0,2,TRUE,1,TRUE,245,FALSE,TRUE,FALSE,"Will post a details guide about $TRUST AT Model later today. Plan is to do it yesterday, but the $RIFT one got me busy.
There is also 39 chad (500k holding) wallets who would like to use the model. https://t.co/lXBzLF6Qgv https://t.co/SOScRNbNKe","$TRUST, $RIFT",,"https://t.co/lXBzLF6Qgv, https://t.co/SOScRNbNKe",,photo
AGIXBT,https://x.com/TheCrowtrades/status/1886691420527829323,https://pbs.twimg.com/profile_images/1682387938045247491/1xWyTl2V_normal.jpg,CROW,1,65853,1.88669E+18,TheCrowtrades,1.88669E+18,2025-02-04 08:21:02+00:00,47,10,10,2,12,71773,0,0,1,TRUE,1,TRUE,144,FALSE,FALSE,FALSE,"Building a bag of $AGIXBT

Based on Deepseek's R1

expecting it to hit 35M in 2 weeks and be above 100m in a month or so https://t.co/xnpRBzMUyi",$AGIXBT,,https://t.co/xnpRBzMUyi,,photo
AGIXBT,https://x.com/AltcoinGordon/status/1886692493116272959,https://pbs.twimg.com/profile_images/1745081671756472320/PBIlV2do_normal.jpg,Gordon,1,57732,1.88669E+18,AltcoinGordon,1.88669E+18,2025-02-04 08:25:18+00:00,162,120,15,2,27,58231,0,1,1,FALSE,0,TRUE,252,FALSE,TRUE,FALSE,"Smart.

AGI is doing for AI agents what layer zero did for blockchains 

Aiming to bring standalone AI agents into a unified system where agents share knowledge and resources, which will only improve the whole space 🫡

@agixbt 🙌 https://t.co/vb3VEqBJqJ",,@agixbt,https://t.co/vb3VEqBJqJ,,
Hive Intelligence,https://x.com/4JusticeWeb3/status/1884968818373480842,https://pbs.twimg.com/profile_images/1837204046295252992/rysGY5ij_normal.jpg,JUSTICΞ,1,4808,1.88497E+18,4JusticeWeb3,1.88497E+18,2025-01-30 14:16:01+00:00,178,35,95,2,3,4952,0,0,2,TRUE,1,TRUE,323,FALSE,FALSE,FALSE,"$HINT is the Chainlink for AI agents.

- The hottest AI Agent infrastructure project on Base.
- $HINT is extremely undervalued—$GRIFFAIN on Solana is at $250M, while $HINT is only $5M and multi-chain.
- Easiest 10x/20x from here.
- Has all the makings of a billion-dollar MC… https://t.co/bw5z6WsWwG https://t.co/r0uVIAPljY","$HINT, $HINT, $250M,, $HINT, $5M",,"https://t.co/bw5z6WsWwG, https://t.co/r0uVIAPljY",,photo
Autonolas,https://x.com/EthereumDenver/status/1886255472560259134,https://pbs.twimg.com/profile_images/1821612191856128005/KiqsSUwm_normal.jpg,ETHDenver 🏔🦬🦄,1,6317,1.88626E+18,EthereumDenver,1.88626E+18,2025-02-03 03:28:44+00:00,148,15,28,2,0,6705,0,2,1,TRUE,1,TRUE,257,FALSE,FALSE,FALSE,"We’re thrilled to welcome @autonolas as an official Meta Sponsor for ETHDenver 2025!

ETHDenver delivers a world-class experience for innovators and builders.

Thank you to @autonolas and all of our sponsors for making this possible! https://t.co/cll0EnTCa9",,"@autonolas, @autonolas",https://t.co/cll0EnTCa9,,photo
Ribbita,https://x.com/Altcoinist_com/status/1886094286862598570,https://pbs.twimg.com/profile_images/1833497563254722560/e3ByeeXg_normal.jpg,Altcoinist.com 🪖,1,3593,1.88609E+18,Altcoinist_com,1.88609E+18,2025-02-02 16:48:14+00:00,34,3,8,2,6,3611,0,0,1,FALSE,0,TRUE,51,FALSE,TRUE,FALSE,NEW STANDARD. $tibbir 🐸 → 🦄 https://t.co/qnp4fWnu7v,$tibbir,,https://t.co/qnp4fWnu7v,,
Top Hat,https://x.com/0xsuperpat/status/1886194921260142701,https://pbs.twimg.com/profile_images/1874800519367278592/3UI7A6W8_normal.jpg,Patricia 🐆🎩,1,6342,1.88619E+18,0xsuperpat,1.88619E+18,2025-02-02 23:28:07+00:00,86,6,14,2,1,6688,0,1,1,FALSE,0,TRUE,165,FALSE,TRUE,FALSE,"Btw, @TopHat_One is revenue generating and 10% of the platform revenue is used to buy back and burn $HAT too (optional to pay in 100% $HAT) 🎩 https://t.co/2bi7ogDxDs","$HAT, $HAT)",@TopHat_One,https://t.co/2bi7ogDxDs,,
Top Hat,https://x.com/Govanisher/status/1886378591824334885,https://pbs.twimg.com/profile_images/1666427615593283587/92nvGaDQ_normal.jpg,Ser Govanisher,1,3360,1.88638E+18,Govanisher,1.88638E+18,2025-02-03 11:37:58+00:00,27,3,2,2,0,3388,0,0,0,FALSE,0,FALSE,51,FALSE,FALSE,FALSE,"Shopping time🥳🤑 
Added to $HAT $GAME and $ONDO

NFA","$HAT, $GAME, $ONDO",,,,
FCHAIN,https://x.com/Gabrielesm1/status/1885370749013090701,https://pbs.twimg.com/profile_images/1751174229897170944/U174s2Jm_normal.jpg,Gabe8bit,30,20684,1.88537E+18,Gabrielesm1,1.88537E+18,2025-01-31 16:53:09+00:00,109,45,3,1,9,20688,0,0,1,FALSE,0,TRUE,300,FALSE,FALSE,FALSE,"My last tweet about the $RIFT airdrop

Days before the $RIFT airdrop, I reached out to many Apes, sent them private messages, and tried to get as many people as possible to register so they wouldn’t miss out. Many of them didn’t even bother to complete the steps because they… https://t.co/c8qXiW12LW","$RIFT, $RIFT",,https://t.co/c8qXiW12LW,,
ARC,https://x.com/osf_rekt/status/1886130665210454099,https://pbs.twimg.com/profile_images/1859616195797823488/qiLRzcjU_normal.jpg,OSF,11,35458,1.88613E+18,osf_rekt,1.88613E+18,2025-02-02 19:12:47+00:00,190,32,12,1,15,35484,0,0,1,FALSE,0,TRUE,68,FALSE,TRUE,FALSE,Added more $AI16Z at 0.38 and $ARC at 0.163. https://t.co/2Mg1wzDDQ1,"$AI16Z, $ARC",,https://t.co/2Mg1wzDDQ1,,
pippin,https://x.com/beast_ico/status/1885318955700490615,https://pbs.twimg.com/profile_images/1610827135978987522/qGWbuvec_normal.jpg,IcoBeast.eth🦇🔊,10,10057,1.88532E+18,beast_ico,1.88532E+18,2025-01-31 13:27:21+00:00,170,47,11,1,1,10084,0,0,0,FALSE,0,FALSE,134,FALSE,FALSE,FALSE,If Scottie Pippin put the bottom in on ETH/BTC it will be the funniest thing all cycle...and we've seen some truly wild things already,,,,,
Andy BNB ,https://x.com/MaxBecauseBTC/status/1886494856609956206,https://pbs.twimg.com/profile_images/1886452570194911236/czY7J6c9_normal.jpg,Max,9,29991,1.88649E+18,MaxBecauseBTC,1.88649E+18,2025-02-03 19:19:57+00:00,795,161,85,1,15,30323,0,0,0,FALSE,0,FALSE,162,FALSE,FALSE,FALSE,"Do we need an $Andy &amp; $Wolf video this afternoon? 

Seems that many have forgotten what they’re holding. Happy to assist if you guys need/want an update. Lmk!","$Andy, $Wolf",,,,
CLANKER,https://x.com/MLeeJr/status/1884728277455044992,https://pbs.twimg.com/profile_images/1601094719525855232/aOkAPHtC_normal.png,mleejr,8,5608,1.88473E+18,MLeeJr,1.88473E+18,2025-01-29 22:20:12+00:00,99,13,10,1,2,5614,0,0,1,TRUE,1,TRUE,95,FALSE,FALSE,FALSE,"it was actually a 3 way

me
bankr
clanker

the rest is onchain history… https://t.co/4Qmg7rhAqS",,,https://t.co/4Qmg7rhAqS,,photo
Rektguy,https://x.com/osf_rekt/status/1885410112166101167,https://pbs.twimg.com/profile_images/1859616195797823488/qiLRzcjU_normal.jpg,OSF,7,13487,1.88541E+18,osf_rekt,1.88541E+18,2025-01-31 19:29:34+00:00,95,14,18,1,1,14389,0,2,1,FALSE,0,TRUE,125,FALSE,TRUE,FALSE,"Our boy @_DXVIII giving out 69 million $REKT to randos on @base. 

Would be funny if $REKT goes to $1 https://t.co/VLgVNFztyQ","$REKT, $REKT, $1","@_DXVIII, @base.",https://t.co/VLgVNFztyQ,,
AVA,https://x.com/DeFiMinty/status/1886584070861132151,https://pbs.twimg.com/profile_images/1580943652045701120/yc9sUEj9_normal.jpg,Minty,6,16768,1.88658E+18,DeFiMinty,1.88658E+18,2025-02-04 01:14:28+00:00,252,62,53,1,136,16957,0,0,1,FALSE,0,TRUE,307,FALSE,FALSE,FALSE,"Long Term Crypto Projects on My Radar

- Fluid
- Morpho
- Pendle
- Hype
- Tao
- Grift
- Aave
- Arc
- Ava
- Virtuals
- Jupiter
- Cookie
- Sui
- Soul Graph
- Pippin
- Liquity
- Jito

Not sure what else I should be looking at.

Note: I hold Grph &amp; Fluid. I am an early supporter of… https://t.co/gJ4nqbZfHf",,,https://t.co/gJ4nqbZfHf,,
pippin,https://x.com/DeFiMinty/status/1886584070861132151,https://pbs.twimg.com/profile_images/1580943652045701120/yc9sUEj9_normal.jpg,Minty,6,16768,1.88658E+18,DeFiMinty,1.88658E+18,2025-02-04 01:14:28+00:00,252,62,53,1,136,16957,0,0,1,FALSE,0,TRUE,307,FALSE,FALSE,FALSE,"Long Term Crypto Projects on My Radar

- Fluid
- Morpho
- Pendle
- Hype
- Tao
- Grift
- Aave
- Arc
- Ava
- Virtuals
- Jupiter
- Cookie
- Sui
- Soul Graph
- Pippin
- Liquity
- Jito

Not sure what else I should be looking at.

Note: I hold Grph &amp; Fluid. I am an early supporter of… https://t.co/gJ4nqbZfHf",,,https://t.co/gJ4nqbZfHf,,
GOD,https://x.com/brydisanto/status/1886784815745142864,https://pbs.twimg.com/profile_images/1861644575359512576/gwcl40Ld_normal.jpg,Bry DiSanto⚡️,5,11974,1.88678E+18,brydisanto,1.88678E+18,2025-02-04 14:32:09+00:00,57,12,11,1,6,12348,0,1,1,FALSE,0,TRUE,303,FALSE,TRUE,FALSE,"For @KingOfDestinyIG, very soon you’ll be able to make purchases with $GOD, USDC, or ETH on any chain in the Webstore. Whatever you want.

Shortly after, with credit card and Apple Pay, too.

Automatically swaps and settles to $GOD behind the scenes.

The future is frictionless. https://t.co/luOoMJoaLH","$GOD,, $GOD","@KingOfDestinyIG,",https://t.co/luOoMJoaLH,,
Luna by Virtuals,https://x.com/0xFinish/status/1885067763477102648,https://pbs.twimg.com/profile_images/1631570794047209473/ikHO1TdL_normal.jpg,Finish 🏁,5,143299,1.88507E+18,0xFinish,1.88507E+18,2025-01-30 20:49:12+00:00,330,68,76,1,251,143670,0,0,1,TRUE,1,TRUE,242,FALSE,FALSE,FALSE,"GCR has finally predicted a new $BTC ATH in 2025.

He shorted $LUNA back in 2021 and made billions.

His wallet recently got active, and he started making bets

This is your chance for 100x trade following GCR steps 🧵👇 https://t.co/eNjE0F8s88","$BTC, $LUNA",,https://t.co/eNjE0F8s88,,photo
Hustle,https://x.com/DefiantNews/status/1884708096205086770,https://pbs.twimg.com/profile_images/1702688899326160896/WomGTNnX_normal.jpg,The Defiant,5,10200,1.88471E+18,DefiantNews,1.88471E+18,2025-01-29 21:00:00+00:00,61,17,14,1,2,10221,0,1,3,TRUE,1,TRUE,248,FALSE,FALSE,FALSE,"BREAKING

Memecoin trading and social app @VECTORDOTFUN is adopting $TNSR as its native token.

The collaboration will see 50% of Vector’s revenue routed to the TNSR treasury.

https://t.co/HErfrIJCS3 https://t.co/TpkSvZieE3 https://t.co/K5ue2pAFZI",$TNSR,@VECTORDOTFUN,"https://t.co/HErfrIJCS3, https://t.co/TpkSvZieE3, https://t.co/K5ue2pAFZI",,photo
Otto the intern of Botto,https://x.com/RogerDickerman/status/1886137462260420628,https://pbs.twimg.com/profile_images/1686085470386561025/8FrfT-UA_normal.jpg,RD,4,2563,1.88614E+18,RogerDickerman,1.88614E+18,2025-02-02 19:39:48+00:00,27,1,6,1,3,2583,0,2,2,FALSE,0,TRUE,122,FALSE,TRUE,FALSE,"Monday 12:45pm ET:

State of the Botto
with @bottoproject and @verse_works https://t.co/d42H00R54J https://t.co/mii7fLTMqe",,"@bottoproject, @verse_works","https://t.co/d42H00R54J, https://t.co/mii7fLTMqe",,
Jarvis,https://x.com/inversebrah/status/1884744445435994354,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,"smolting (wassie, verse)",4,10824,1.88474E+18,inversebrah,1.88474E+18,2025-01-29 23:24:27+00:00,133,22,8,1,0,10906,0,0,0,FALSE,0,FALSE,48,FALSE,FALSE,FALSE,jarvis post the hyperliquid levtraders pnl chart,,,,,
Vader AI,https://x.com/kurorosage/status/1886770078357610697,https://pbs.twimg.com/profile_images/1884982204264001536/yalhcbcl_normal.jpg,Sage,4,5390,1.88677E+18,kurorosage,1.88677E+18,2025-02-04 13:33:35+00:00,89,12,7,1,1,5489,0,2,1,TRUE,1,TRUE,293,FALSE,FALSE,FALSE,"Acolyt is bouncing back with so much strength; the staying power is already here, it has consolidated itself as a top 3 agent in Virtuals along with @Vader_AI_ and @aixbt_agent 

But wait, the infra plays coming for it will probably bump it to #1, imo

Keep a close eye https://t.co/4JlznT7q9a",,"@Vader_AI_, @aixbt_agent",https://t.co/4JlznT7q9a,"#1,",photo
Sharpe AI,https://x.com/cyrilXBT/status/1885761534770491651,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,3,47959,1.88576E+18,cyrilXBT,1.88576E+18,2025-02-01 18:46:00+00:00,344,272,42,1,49,47986,2,0,0,FALSE,0,FALSE,158,FALSE,FALSE,FALSE,"#AI agents will giga send in due time ( not worried )

5 most undervalued:

1. ______
2. $SAI
3. $MOBY
4. #GRIFFAIN
5. $ALCH

What would you add to this list?","$SAI, $MOBY, $ALCH",,,"#AI, #GRIFFAIN",
alchemist ai,https://x.com/cyrilXBT/status/1885761534770491651,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,3,47959,1.88576E+18,cyrilXBT,1.88576E+18,2025-02-01 18:46:00+00:00,344,272,42,1,49,47986,2,0,0,FALSE,0,FALSE,158,FALSE,FALSE,FALSE,"#AI agents will giga send in due time ( not worried )

5 most undervalued:

1. ______
2. $SAI
3. $MOBY
4. #GRIFFAIN
5. $ALCH

What would you add to this list?","$SAI, $MOBY, $ALCH",,,"#AI, #GRIFFAIN",
Orbit,https://x.com/TweetByWale/status/1886666833740067314,https://pbs.twimg.com/profile_images/1678155182717140993/hUgZRRn6_normal.png,Wale ⭕️,3,36323,1.88667E+18,TweetByWale,1.88667E+18,2025-02-04 06:43:20+00:00,310,43,40,1,138,37365,0,1,1,TRUE,1,TRUE,259,FALSE,FALSE,FALSE,"Over thousands of DeFAI tokens has been deployed but only few will make it 

I found only one DeFAI tool that manages your assets across 200 protocol + 100 blockchains with ease. 

What makes @orbitcryptoai different? Let’s find out. ↓ https://t.co/z3op6EcTwz",,@orbitcryptoai,https://t.co/z3op6EcTwz,,photo
CLANKER,https://x.com/winnielaux_/status/1885418731637010891,https://pbs.twimg.com/profile_images/1563656324432420865/IQbkmACc_normal.jpg,winnie,3,5763,1.88542E+18,winnielaux_,1.88542E+18,2025-01-31 20:03:49+00:00,49,4,14,1,9,5781,0,1,3,TRUE,1,TRUE,349,FALSE,TRUE,FALSE,"since november, @clankeronbase has facilitated 50k+ token launches with users summoning the clanker bot on farcaster or leveraging clanker clients/interfaces. 

they've generated $17m+ in fees with creators getting 40% of the 1% fee from trading volume. as of today, all coins… https://t.co/Dsm8wMo75y https://t.co/t248Cii0HN https://t.co/XnM0RunPfd",$17m+,@clankeronbase,"https://t.co/Dsm8wMo75y, https://t.co/t248Cii0HN, https://t.co/XnM0RunPfd",,photo
Andy BNB ,https://x.com/BecauseBitcoin/status/1884754567755133344,https://pbs.twimg.com/profile_images/1792595493593157632/k8pVzCv4_normal.jpg,BecauseBitcoin.com,3,19754,1.88475E+18,BecauseBitcoin,1.88475E+18,2025-01-30 00:04:40+00:00,215,10,53,1,15,21129,1,1,3,TRUE,1,TRUE,345,FALSE,TRUE,FALSE,"Highlight from Tuesday’s $ANDY x $WOLF 𝕏 Boys Club Mega Space:

@MaxBecauseBTC sees similarities between #PEPE’s current price action and early 2023, when it rallied 10x. Bitcoin’s strength is key, and a structural divergence is forming again. He believes conditions favor… https://t.co/nheaDp8xom https://t.co/Yk3uq2tzSh https://t.co/leW41d8YTQ","$ANDY, $WOLF",@MaxBecauseBTC,"https://t.co/nheaDp8xom, https://t.co/Yk3uq2tzSh, https://t.co/leW41d8YTQ",#PEPE’s,video
Wayfinder,https://x.com/templecrash/status/1884785073842483312,https://pbs.twimg.com/profile_images/1681801867955937280/lmUBvTWV_normal.jpg,//Kalos,3,6500,1.88479E+18,templecrash,1.88479E+18,2025-01-30 02:05:53+00:00,102,5,11,1,1,6501,0,1,1,FALSE,0,TRUE,100,FALSE,TRUE,FALSE,My goal is to ensure you don’t have to be because your agent is @AIWayfinder https://t.co/1QoVew0h1L,,@AIWayfinder,https://t.co/1QoVew0h1L,,
Cookie,https://x.com/cryptopunk7213/status/1885537202362589448,https://pbs.twimg.com/profile_images/1749618359409209345/2guVla9i_normal.jpg,7213 | Ejaaz,2,16731,1.88554E+18,cryptopunk7213,1.88554E+18,2025-02-01 03:54:35+00:00,155,39,12,1,26,16742,0,2,2,FALSE,0,TRUE,331,FALSE,TRUE,FALSE,"Looks like someone’s coming for @aixbt_agent ‘s throne 

Markets are down yet @cookiedotfun devs appear to be… 

*checks notes*

Building swarms.

Their agent will engage multiple other *data agents* 

to conduct its research &amp; analysis of the crypto market

including sentiment… https://t.co/ZCEBrecJZC https://t.co/fc0huFYwvN",,"@aixbt_agent, @cookiedotfun","https://t.co/ZCEBrecJZC, https://t.co/fc0huFYwvN",,
